radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,410,15493,56517386,-1,-86.8884,32.7527,1000,1,1,1777305071,1777305071,0
LTE,310,410,15495,56889866,-1,-86.9005,32.7364,1000,1,1,1777305249,1777305249,0
LTE,310,260,33287,160371980,-1,-86.4948,30.7246,2879,50,1,1777357525,1782953711,0
LTE,310,260,33287,160371979,-1,-86.4604,30.7199,3746,22,1,1777357715,1782953711,0
LTE,310,260,32262,68687126,-1,-85.6848,30.6015,1000,6,1,1777360905,1777416428,0
NR,310,260,8259072,4500787224,-1,-85.5721,30.4282,5985,50,1,1777361986,1777416431,0
NR,310,260,8259072,4500779030,-1,-85.5254,30.4354,2299,51,1,1777362276,1777416432,0
NR,310,260,8259072,4500779029,-1,-85.5416,30.4323,1000,6,1,1777362295,1777416431,0
NR,310,260,8259072,4500779060,-1,-85.5035,30.4365,1000,16,1,1777362416,1777416432,0
NR,310,260,8259072,6568779829,-1,-85.496,30.4364,1000,11,1,1777362446,1777416432,0
NR,310,260,8259072,6607147310,-1,-85.4046,30.4353,1774,50,1,1777362736,1777416433,0
NR,310,260,8259072,6568779778,-1,-85.3906,30.4352,1000,12,1,1777362846,1777416433,0
LTE,310,260,32262,73884163,-1,-85.3708,30.4352,1126,25,1,1777362876,1777416433,0
NR,310,260,8259072,6558556213,-1,-85.2602,30.4338,1000,11,1,1777363326,1777416434,0
NR,310,260,8259072,6558556162,-1,-85.1978,30.4281,1037,7,1,1777363576,1777416435,0
NR,310,260,8259072,6609060152,-1,-85.1917,30.4307,1000,18,1,1777363606,1777416435,0
LTE,310,260,32262,222148109,-1,-85.2144,30.3863,1000,11,1,1777363856,1777416435,0
NR,310,260,8259072,6584582195,-1,-85.1985,30.122,1000,1,1,1777365619,1777365619,0
NR,310,260,8259072,4402692099,-1,-85.5998,30.1132,2123,12,1,1777374747,1778761401,0
LTE,310,260,32262,31595777,-1,-85.5911,30.1338,1000,11,1,1777375007,1777416486,0
NR,310,260,8259072,6543790381,-1,-85.6137,30.175,1000,8,1,1777375477,1778761401,0
LTE,310,260,32262,43338241,-1,-85.6177,30.175,1000,4,1,1777375487,1777416487,0
NR,310,260,8259072,4411429175,-1,-85.6258,30.175,1000,24,1,1777375497,1777416487,0
LTE,310,260,33287,18412547,-1,-86.0432,30.3174,1000,6,1,1777378167,1777416492,0
LTE,310,260,33287,18488844,-1,-86.0995,30.3565,1000,6,1,1777378477,1777416493,0
LTE,310,260,33287,223484685,-1,-86.5807,30.3955,1000,7,1,1777382437,1777416498,0
LTE,310,260,33287,19309325,-1,-86.6269,30.4057,1000,4,1,1777382827,1777416499,0
LTE,310,260,33287,72246038,-1,-86.6515,30.4093,1000,13,1,1777383077,1777416499,0
LTE,310,260,33287,107887935,-1,-86.9545,30.6094,1000,17,1,1777388817,1777416505,0
LTE,310,410,12035,187599838,0,-85.034,34.0106,1000,1,1,1777333376,1777333376,0
LTE,310,410,15509,57410326,0,-87.5234,34.6974,1000,1,1,1777366152,1777366152,0
LTE,310,410,11521,190843146,0,-84.9255,31.3836,1000,1,1,1777388046,1777388046,0
LTE,310,260,30209,162597132,0,-85.0387,32.1779,1000,1,1,1777417447,1777417447,0
LTE,310,410,15488,57026528,0,-86.8075,33.6296,1000,1,1,1777428893,1777428893,0
LTE,310,260,30499,68989973,0,-84.9902,34.7133,1000,1,1,1777454927,1777454927,0
LTE,310,410,15489,57191394,0,-85.4445,31.0986,1000,1,1,1777469114,1777469114,0
LTE,310,410,15489,57191341,0,-85.4081,31.108,1000,1,1,1777469169,1777469169,0
LTE,310,410,15518,57507094,0,-86.7867,33.3085,1000,1,1,1777482497,1777482497,0
LTE,310,260,32262,222486284,-1,-85.7759,30.3274,2542,51,1,1777543125,1777588579,0
LTE,310,260,32262,222125571,-1,-85.6776,30.3222,1359,50,1,1777543485,1777588621,0
NR,310,260,8259072,6584250390,-1,-85.6311,30.5478,1000,6,1,1777557485,1777588629,0
LTE,310,260,33537,162747139,-1,-87.3288,31.7774,1981,4,1,1776506175,1777658883,0
LTE,310,260,30209,165001534,-1,-85.4381,32.9014,1086,3,1,1776507094,1777658884,0
LTE,310,260,30210,53682691,-1,-85.3951,32.9258,1182,2,1,1776507119,1777658884,0
LTE,310,260,30209,163414333,-1,-85.2326,33.018,1000,1,1,1776507204,1776507204,0
LTE,310,260,31473,222545726,-1,-85.1815,33.055,1659,2,1,1776507239,1777658884,0
LTE,310,260,30507,75196991,-1,-85.159,33.0726,1000,1,1,1776507251,1776507251,0
LTE,310,260,30507,223530815,-1,-85.151,33.0788,1000,1,1,1776507256,1776507256,0
LTE,310,260,30507,223530775,-1,-85.1391,33.0879,1000,2,1,1776507262,1777658884,0
LTE,310,260,30507,70339627,-1,-85.093,33.1232,4732,8,1,1776507277,1777658884,0
LTE,310,260,30507,179363901,-1,-85.0407,33.1638,1000,2,1,1776507325,1777658884,0
LTE,310,260,30507,161146636,-1,-84.9973,33.197,3580,5,1,1776507339,1777658884,0
LTE,310,260,30507,161146646,-1,-85.0047,33.1913,1000,2,1,1776510949,1777658884,0
LTE,310,260,30507,222951427,-1,-84.9537,33.2303,1000,3,1,1776510979,1777658884,0
LTE,310,410,11521,189848072,0,-85.0871,31.8224,1000,1,1,1777583081,1777583081,0
LTE,310,410,11524,190176960,0,-84.9554,32.6341,1000,1,1,1777586994,1777586994,0
LTE,310,260,31346,18582560,0,-86.4391,32.6492,1000,1,1,1777603696,1777603696,0
LTE,310,260,31479,158657313,0,-86.0984,32.0242,1000,1,1,1777607406,1777607406,0
LTE,310,260,31344,70148619,0,-85.559,34.7079,1000,1,1,1777620151,1777620151,0
LTE,310,410,15489,57191184,0,-85.3763,31.1136,1000,1,1,1777641941,1777641941,0
LTE,310,410,12034,187588545,0,-84.9384,33.7213,1000,1,1,1777649744,1777649744,0
LTE,310,410,15493,57708770,0,-86.7839,33.1857,1000,1,1,1777654108,1777654108,0
LTE,310,260,33287,17894412,-1,-87.3466,30.3642,1000,7,1,1777722876,1777767787,0
LTE,310,260,33287,17840651,-1,-87.3905,30.3482,1222,42,1,1777723176,1777767788,0
LTE,310,260,33287,17840652,-1,-87.4069,30.3388,1000,21,1,1777723296,1777767788,0
LTE,310,260,33287,223659019,-1,-87.4146,30.3296,1000,14,1,1777723356,1777767788,0
LTE,310,260,33287,18440203,-1,-87.4723,30.2906,1543,50,1,1777723866,1777767789,0
LTE,310,260,33537,168501762,-1,-87.5608,30.2758,1000,24,1,1777724386,1777767790,0
