radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
NR,310,260,8115712,5451424057,-1,-80.9377,34.052,1000,1,1,1762811024,1762811024,0
NR,310,260,8115712,5451424045,-1,-80.9318,34.0456,1000,20,1,1762811024,1772067089,0
LTE,310,260,30498,70012448,0,-81.3121,33.0131,1000,1,1,1762818259,1762818259,0
LTE,310,260,30498,72219681,0,-81.8423,33.2682,1000,1,1,1762823276,1762823276,0
LTE,310,260,30498,222345761,0,-81.9463,33.4614,1000,1,1,1762826992,1762826992,0
LTE,310,260,30507,161112578,0,-82.3775,33.411,1000,1,1,1762835666,1762835666,0
LTE,310,260,30507,158632735,0,-82.5211,33.4469,1000,1,1,1762838143,1762838143,0
LTE,310,260,31526,18260483,0,-79.4569,34.3943,1000,1,1,1762848790,1762848790,0
LTE,310,260,32534,52987915,0,-81.119,32.0049,1000,1,1,1762849095,1762849095,0
LTE,310,260,32534,43634946,0,-81.1142,32.0101,1000,1,1,1762849461,1762849461,0
LTE,310,410,11528,190496279,0,-81.112,32.0119,1000,1,1,1762849573,1762849573,0
LTE,310,260,32534,222666241,0,-81.1122,32.0028,1000,1,1,1762849671,1762849671,0
LTE,310,260,31526,19101959,0,-80.273,33.6766,1000,1,1,1762852479,1762852479,0
LTE,310,260,32534,43634945,0,-81.1106,32.0171,1000,1,1,1762852635,1762852635,0
LTE,310,260,31527,19196424,0,-80.6709,33.0156,1000,1,1,1762855234,1762855234,0
LTE,310,410,10511,22497289,0,-81.0983,34.0388,1293,11,1,1762959780,1771587284,0
LTE,310,260,32539,68238593,0,-82.335,32.5705,1000,1,1,1762909124,1762909124,0
LTE,310,410,11520,190245056,0,-82.4024,32.8693,1000,1,1,1762910296,1762910296,0
LTE,310,410,11526,190302473,0,-82.272,33.3498,1000,1,1,1762912831,1762912831,0
LTE,310,260,30502,223493891,0,-82.5326,33.5725,1000,1,1,1762927771,1762927771,0
LTE,310,410,11526,190326031,0,-82.6699,34.0242,1000,1,1,1762930176,1762930176,0
LTE,310,260,30498,70085121,0,-82.0812,33.4644,1000,4,1,1762931126,1777550462,0
LTE,310,410,11520,190294026,0,-81.6941,33.1435,1000,1,1,1763014930,1763014930,0
LTE,310,260,31517,15164942,0,-80.9151,35.213,1000,1,1,1763038756,1763038756,0
LTE,310,260,32539,223363852,0,-81.8546,32.5306,3120,33,1,1763142951,1771588461,0
LTE,310,410,11528,190651583,0,-81.3118,32.1281,1000,1,1,1763157667,1763157667,0
LTE,310,410,11528,190651400,0,-81.3128,32.1225,1000,1,1,1763157676,1763157676,0
LTE,310,260,32539,223633174,0,-82.5613,32.3772,1000,1,1,1763162873,1763162873,0
LTE,310,260,30497,68764693,0,-83.3368,32.6271,1000,1,1,1763165326,1763165326,0
LTE,310,260,31517,15773451,0,-80.8373,35.238,1000,1,1,1763202600,1763202600,0
LTE,310,260,30498,44380429,0,-82.0865,33.4461,1000,1,1,1763260232,1763260232,0
LTE,310,260,30498,223431426,0,-82.0089,33.4635,1000,1,1,1763261467,1763261467,0
LTE,310,260,30498,223421187,0,-81.8609,33.3822,1000,1,1,1763274721,1763274721,0
LTE,310,260,30498,43016705,0,-81.4864,33.0941,1000,1,1,1763278445,1763278445,0
LTE,310,410,11520,190711048,0,-81.2398,32.7566,1000,1,1,1763282110,1763282110,0
LTE,310,410,11528,190603993,0,-81.2345,32.2893,1000,1,1,1763284389,1763284389,0
UMTS,310,410,27120,199569169,0,-80.8568,35.2871,1000,1,1,1763321322,1763321322,0
UMTS,310,410,26672,197608721,0,-81.0022,34.9166,1000,1,1,1763322978,1763322978,0
UMTS,310,410,37392,20554257,0,-81.0155,34.4375,1000,1,1,1763326657,1763326657,0
UMTS,310,410,37056,20520976,0,-80.9454,34.0212,1000,1,1,1763328541,1763328541,0
UMTS,310,410,37264,20758287,0,-80.8771,33.6379,1000,1,1,1763330383,1763330383,0
UMTS,310,410,37264,20494607,0,-80.5475,33.3203,1000,1,1,1763332222,1763332222,0
LTE,310,410,11526,190113032,0,-82.1279,33.446,1000,1,1,1763333530,1763333530,0
UMTS,310,410,53376,189477903,0,-81.2269,32.1663,1000,1,1,1763337757,1763337757,0
LTE,310,410,11520,190221578,0,-81.318,33.0148,1000,1,1,1763342522,1763342522,0
LTE,310,410,11528,189549322,0,-81.2571,32.335,1000,1,1,1763348783,1763348783,0
LTE,310,260,31517,16043019,0,-80.8874,35.2235,1000,1,1,1763454852,1763454852,0
LTE,310,410,11528,190665994,0,-81.276,32.0908,1181,24,1,1763468425,1771587393,0
LTE,310,410,10526,22777366,0,-82.6916,34.4614,1000,1,1,1763477952,1763477952,0
LTE,310,410,11528,190588682,0,-81.221,32.0265,1000,1,1,1763486009,1763486009,0
LTE,310,410,11528,190598152,0,-81.1923,32.1223,1000,1,1,1763587890,1763587890,0
LTE,310,410,11528,190574529,0,-81.1206,32.0686,1000,1,1,1763590221,1763590221,0
LTE,310,410,11528,190574360,0,-81.1171,32.0668,1000,1,1,1763590230,1763590230,0
LTE,310,410,11528,190574345,0,-81.105,32.0674,1000,1,1,1763590244,1763590244,0
LTE,310,410,11528,190574359,0,-81.1037,32.0671,1000,1,1,1763590248,1763590248,0
LTE,310,410,11520,190647489,0,-80.9807,32.2423,1000,1,1,1763591566,1763591566,0
LTE,310,410,11520,190647487,0,-80.9521,32.2676,1000,1,1,1763591584,1763591584,0
LTE,310,410,11520,190647304,0,-80.9654,32.2618,1000,1,1,1763591585,1763591585,0
LTE,310,260,32534,72752139,0,-80.8975,32.4601,1000,1,1,1763592774,1763592774,0
LTE,310,410,10533,22574268,0,-80.7188,32.8937,1000,1,1,1763593354,1763593354,0
LTE,310,260,31527,35149591,0,-80.7098,33.1094,1000,1,1,1763595435,1763595435,0
LTE,310,260,31524,228828673,0,-80.7629,33.4856,1000,1,1,1763595860,1763595860,0
LTE,310,260,31524,228828674,0,-80.755,33.4795,1000,1,1,1763598156,1763598156,0
LTE,310,260,31516,44065047,0,-81.0897,35.2662,1000,1,1,1763603438,1763603438,0
LTE,310,260,31516,44065027,0,-81.089,35.2647,1000,1,1,1763603479,1763603479,0
LTE,310,260,31516,44065037,0,-81.0882,35.2635,1000,1,1,1763603528,1763603528,0
LTE,310,410,9873,197159179,0,-81.5312,35.2757,1000,1,1,1763605482,1763605482,0
LTE,310,410,9873,199223825,0,-81.6115,35.263,1000,1,1,1763605941,1763605941,0
LTE,310,410,9900,199549456,0,-81.8318,35.2837,1000,1,1,1763606829,1763606829,0
LTE,310,260,31516,122839299,0,-82.0084,35.2944,1000,1,1,1763607292,1763607292,0
LTE,310,410,9900,197500696,0,-82.0122,35.274,1000,1,1,1763607322,1763607322,0
LTE,310,260,31516,19263501,0,-82.3797,35.277,1000,1,1,1763608845,1763608845,0
LTE,310,410,10511,22803720,0,-81.0896,34.0274,1000,1,1,1763609211,1763609211,0
LTE,310,260,31524,19285250,0,-81.1108,34.0145,1000,1,1,1763609212,1763609212,0
LTE,310,260,31524,39856642,0,-81.1072,34.0376,1000,21,1,1763609230,1771588382,0
LTE,310,410,10511,22803734,0,-81.1002,34.0299,1092,6,1,1763609232,1775940387,0
LTE,310,260,31524,224125185,0,-81.3268,34.1761,1000,1,1,1763610240,1763610240,0
LTE,310,260,31524,18253065,0,-81.7446,34.4424,1000,1,1,1763611944,1763611944,0
LTE,310,260,31523,19777026,0,-81.9543,34.7239,1000,1,1,1763613252,1763613252,0
LTE,310,410,10499,22591510,0,-81.9853,34.7332,1000,1,1,1763613274,1763613274,0
LTE,310,260,31523,16094209,0,-81.9874,34.9223,1000,1,1,1763613968,1763613968,0
LTE,310,260,31516,36515606,0,-82.2345,35.2105,1000,1,1,1763615221,1763615221,0
LTE,310,410,10525,22605848,0,-82.3259,35.2446,1000,1,1,1763615939,1763615939,0
LTE,310,410,10525,22605834,0,-82.3085,35.2498,1542,6,1,1763615940,1779922694,0
LTE,310,410,9865,20871446,0,-82.341,35.2433,1000,1,1,1763616030,1763616030,0
LTE,310,260,31524,18762251,0,-81.1823,33.9759,1000,1,1,1763617629,1763617629,0
LTE,310,260,31524,35125013,0,-81.1794,33.976,1000,1,1,1763617665,1763617665,0
LTE,310,260,31524,18762253,0,-81.1994,33.9735,1417,43,1,1763617685,1771588382,0
LTE,310,260,30498,44203777,0,-82.1095,33.4867,1000,2,1,1763621343,1777550462,0
LTE,310,410,11526,190351303,0,-82.6398,33.5142,1000,1,1,1763623014,1763623014,0
LTE,310,410,11522,188476633,0,-83.2731,33.5309,1000,1,1,1763625244,1763625244,0
LTE,310,260,31536,17181442,0,-78.9503,34.9657,1506,51,1,1763667359,1772324595,0
LTE,310,260,31536,94809641,0,-79.0984,34.7883,2745,17,1,1763668599,1772324589,0
LTE,310,260,31538,94809131,0,-79.3329,34.611,1000,1,1,1763669834,1763669834,0
LTE,310,260,31526,84753410,0,-79.4862,34.2668,1995,42,1,1763672309,1772324570,0
LTE,310,260,31526,84749570,0,-79.7288,34.2008,1779,22,1,1763674777,1772324564,0
LTE,310,260,31722,19187975,0,-79.7489,33.9836,2136,42,1,1763677253,1772324559,0
LTE,310,260,31526,18865921,0,-79.8807,33.5405,1000,1,1,1763679695,1763679695,0
LTE,310,260,31527,18955784,0,-80.0181,33.1601,1413,27,1,1763682173,1772324540,0
LTE,310,260,31527,32759553,0,-80.0142,32.9044,1000,16,1,1763683414,1772324533,0
LTE,310,260,31527,16030731,0,-80.0857,32.8066,1000,1,1,1763684658,1763684658,0
LTE,310,410,11520,189495305,0,-81.2224,32.8273,1000,1,1,1763704613,1763704613,0
LTE,310,260,31524,18435842,0,-80.6036,33.1939,1000,1,1,1763739071,1763739071,0
LTE,310,410,11528,189556928,0,-81.2571,32.0274,1000,1,1,1763742080,1763742080,0
LTE,310,260,31691,16047628,0,-80.9333,35.196,1000,1,1,1763752830,1763752830,0
LTE,310,260,31691,84934679,0,-80.923,35.2331,1000,1,1,1763763574,1763763574,0
LTE,310,260,31517,37291012,0,-80.8306,35.2737,1000,12,1,1763764170,1771588285,0
LTE,310,260,31517,40107522,0,-80.7841,35.2814,1000,12,1,1763773049,1771588282,0
LTE,310,260,31517,39723778,0,-80.792,35.2589,1000,1,1,1763895725,1763895725,0
LTE,310,260,31517,33080324,0,-80.9654,35.1345,1000,1,1,1763916036,1763916036,0
LTE,310,260,30502,223420673,0,-83.3646,33.5711,1000,1,1,1763926578,1763926578,0
LTE,310,260,30507,73873933,0,-82.6978,33.4405,1000,1,1,1763930339,1763930339,0
LTE,310,260,31517,34893589,0,-80.7419,35.2698,1000,1,1,1763978151,1763978151,0
LTE,310,260,31517,15775509,0,-80.7476,35.2668,1000,1,1,1763979406,1763979406,0
LTE,310,410,11528,189478678,0,-81.1755,32.0389,1000,1,1,1764020251,1764020251,0
LTE,310,260,30502,43014147,0,-82.5053,33.4654,1000,1,1,1764023703,1764023703,0
LTE,310,260,30507,222882591,0,-82.2727,33.4127,1000,1,1,1764026172,1764026172,0
LTE,310,260,30498,71104287,0,-81.9834,33.4739,1000,1,1,1764028690,1764028690,0
LTE,310,260,30498,71104258,0,-81.9735,33.4634,1000,1,1,1764031490,1764031490,0
LTE,310,260,30498,70257952,0,-81.8894,33.4233,1000,1,1,1764032730,1764032730,0
LTE,310,410,11528,190545416,0,-81.2329,32.14,1000,1,1,1764105220,1764105220,0
LTE,310,410,11528,189550460,0,-81.2107,32.1362,1000,1,1,1764107207,1764107207,0
LTE,310,260,31691,15712003,0,-80.8176,35.2469,1000,1,1,1764157055,1764157055,0
LTE,310,260,31517,32929026,0,-80.9049,35.2172,1000,1,1,1764157777,1764157777,0
LTE,310,410,10502,20749320,-1,-80.3186,33.9054,1000,1,1,1764233839,1764233839,0
LTE,310,260,32513,108666625,0,-81.2232,32.1927,1000,1,1,1764217621,1764217621,0
LTE,310,260,31694,17678850,-1,-81.1049,35.1678,1000,1,1,1764293696,1764293696,0
LTE,310,260,31517,32929027,0,-80.926,35.2302,1000,1,1,1764317692,1764317692,0
LTE,310,260,31523,18872835,0,-81.6863,35.0534,1000,1,1,1764322965,1764322965,0
LTE,310,260,31523,16099585,0,-82.105,34.9557,1000,1,1,1764325659,1764325659,0
LTE,310,410,10510,22599945,0,-82.3287,34.9092,1000,1,1,1764327023,1764327023,0
LTE,310,260,31523,36832533,0,-82.4323,34.8701,1000,1,1,1764328382,1764328382,0
LTE,310,260,31523,78373634,0,-82.7398,34.7411,1000,1,1,1764331137,1764331137,0
LTE,310,410,11525,187290889,0,-83.313,34.5779,1000,1,1,1764335103,1764335103,0
LTE,310,260,30498,44384288,0,-82.0527,33.464,1000,1,1,1764374880,1764374880,0
LTE,310,260,30498,71104802,0,-81.9883,33.4706,1000,1,1,1764376121,1764376121,0
LTE,310,410,11520,190221591,0,-81.3076,33.0114,1000,1,1,1764388866,1764388866,0
LTE,310,410,11520,189461521,0,-81.2893,32.9213,1000,1,1,1764390109,1764390109,0
LTE,310,410,11528,190625560,0,-81.2217,32.2384,1000,1,1,1764393826,1764393826,0
LTE,310,410,11526,190291465,0,-82.2598,33.4005,1000,1,1,1764453512,1764453512,0
GSM,310,260,41080,31521,-1,-81.2336,32.3105,1000,1,1,1764471045,1764471045,0
LTE,310,260,30502,223426315,0,-83.1418,33.5835,1000,1,1,1764518451,1764518451,0
LTE,310,410,11526,190149569,0,-82.9534,33.5374,1000,1,1,1764519851,1764519851,0
LTE,310,260,30507,158632705,0,-82.5285,33.4482,1000,1,1,1764523539,1764523539,0
LTE,310,260,30507,222882592,0,-82.3173,33.415,1000,1,1,1764524776,1764524776,0
LTE,310,260,30498,44376833,0,-82.1173,33.4426,1000,1,1,1764526026,1764526026,0
LTE,310,260,30498,222947841,0,-82.0253,33.447,1000,3,1,1764527101,1777550462,0
LTE,310,260,31517,15744525,0,-80.8439,35.2717,1000,22,1,1764538080,1771588283,0
LTE,310,260,32539,68263939,0,-81.5377,32.2189,2237,50,1,1764701032,1771588505,0
LTE,310,260,32539,68236802,0,-81.9384,32.3286,1000,1,1,1764704115,1764704115,0
LTE,310,410,11520,189455626,0,-81.0543,32.1532,1000,1,1,1764714038,1764714038,0
LTE,310,410,11528,190571967,0,-81.1452,32.1106,1000,1,1,1764714061,1764714061,0
LTE,310,410,11520,190552599,0,-80.9957,32.4267,1000,1,1,1764715380,1764715380,0
LTE,310,260,31524,19271682,0,-81.1034,33.9733,1000,7,1,1764729954,1775940386,0
LTE,310,410,10500,22525720,0,-81.1793,34.1328,1000,1,1,1764730695,1764730695,0
LTE,310,260,31524,18060551,0,-81.5725,34.3145,1000,1,1,1764732004,1764732004,0
LTE,310,260,31704,35354133,0,-81.7479,34.4417,1000,1,1,1764732665,1764732665,0
LTE,310,260,31523,19022087,0,-81.8948,34.5695,1000,1,1,1764733381,1764733381,0
LTE,310,260,31523,16094210,0,-81.9985,34.9126,1000,1,1,1764734676,1764734676,0
LTE,310,260,31516,19549704,0,-82.2019,35.2484,1000,1,1,1764736086,1764736086,0
LTE,310,260,31516,19263499,0,-82.3369,35.2508,1000,1,1,1764736674,1764736674,0
LTE,310,260,31517,15778318,0,-80.941,35.2248,1000,1,1,1764933401,1764933401,0
LTE,310,260,32539,68264471,0,-81.6888,32.2452,1858,35,1,1764961400,1771588171,0
LTE,310,410,11534,190579478,0,-82.0828,32.3804,1000,1,1,1764962867,1764962867,0
LTE,310,260,32539,222763121,0,-82.5033,32.4354,1000,1,1,1764964073,1764964073,0
LTE,310,260,30507,160361739,0,-83.1835,33.5753,1000,1,1,1764978663,1764978663,0
LTE,310,260,30507,161112609,0,-82.4169,33.41,1000,1,1,1764983672,1764983672,0
LTE,310,260,30498,72219661,0,-81.8294,33.2689,1000,1,1,1764993186,1764993186,0
LTE,310,260,30498,70177569,0,-81.6458,33.1319,1000,1,1,1764995632,1764995632,0
LTE,310,260,31517,36107523,0,-80.9596,35.167,1000,1,1,1765026515,1765026515,0
LTE,310,260,31525,19261191,0,-81.0207,34.8442,1687,41,1,1765028989,1771588330,0
LTE,310,260,31700,19199753,0,-81.0312,34.708,2988,50,1,1765030231,1771588334,0
LTE,310,260,31524,17168141,0,-80.9264,34.0786,1000,1,1,1765032717,1765032717,0
LTE,310,410,11526,190149384,0,-82.945,33.6927,1000,1,1,1765054156,1765054156,0
LTE,310,260,30498,44376843,0,-82.1166,33.442,1000,1,1,1765064442,1765064442,0
LTE,310,410,11520,189467400,0,-81.2443,32.6197,1000,1,1,1765078293,1765078293,0
LTE,310,410,11528,189477384,0,-81.2304,32.3073,1000,1,1,1765080459,1765080459,0
LTE,310,410,11528,190571274,0,-81.1556,32.1024,1000,1,1,1765081864,1765081864,0
LTE,310,260,31691,36518678,0,-80.9619,35.191,1000,1,1,1765121445,1765121445,0
LTE,310,410,11526,190230026,0,-82.3189,33.4171,1000,1,1,1765223331,1765223331,0
LTE,310,260,30498,68711426,0,-81.6588,33.2284,1000,1,1,1765238677,1765238677,0
LTE,310,260,30498,70177568,0,-81.6284,33.0413,1000,1,1,1765239815,1765239815,0
LTE,310,260,30498,70178336,0,-81.3485,33.1253,1000,1,1,1765241132,1765241132,0
LTE,310,410,11528,190650815,0,-81.1685,32.1248,1000,1,1,1765245499,1765245499,0
LTE,310,410,11528,190625546,0,-81.2213,32.2458,1000,1,1,1765249721,1765249721,0
LTE,310,260,31517,15717123,0,-80.8746,35.2563,1000,1,1,1765280424,1765280424,0
LTE,310,260,31517,15717131,0,-80.8731,35.2618,1000,1,1,1765283110,1765283110,0
LTE,310,260,31702,225294880,0,-81.0687,33.9106,1000,1,1,1765316621,1765316621,0
LTE,310,260,31702,225294859,0,-81.0639,33.9341,1000,1,1,1765347353,1765347353,0
LTE,310,410,11522,188476438,0,-83.3207,33.5517,1000,1,1,1765397422,1765397422,0
LTE,310,410,11526,190351302,0,-82.6027,33.4804,1000,1,1,1765401340,1765401340,0
LTE,310,260,30507,222882571,0,-82.2663,33.4103,1000,1,1,1765403142,1765403142,0
LTE,310,410,11526,190240009,0,-82.0374,33.466,1000,1,1,1765404475,1765404475,0
LTE,310,410,11526,190108680,0,-81.9866,33.4573,1000,1,1,1765405827,1765405827,0
LTE,310,410,11520,190307007,0,-81.7875,33.2927,1000,1,1,1765413553,1765413553,0
LTE,310,410,11520,190302730,0,-81.327,33.077,1000,1,1,1765415738,1765415738,0
LTE,310,410,11520,190629312,0,-80.7915,32.1295,1000,1,1,1765417509,1765417509,0
LTE,310,410,11520,189495304,0,-81.2385,32.8598,1000,1,1,1765418199,1765418199,0
LTE,310,260,32534,75158017,0,-81.2352,32.3113,1000,1,1,1765422972,1765422972,0
LTE,310,410,11528,190679562,0,-81.2323,32.2731,1000,1,1,1765423184,1765423184,0
LTE,310,260,32534,222782210,0,-81.1538,32.0927,1069,8,1,1765425737,1772324478,0
LTE,310,260,31702,18007815,0,-81.0367,33.879,1000,1,1,1765471493,1765471493,0
LTE,310,260,31536,130094338,-1,-79.0766,35.1542,1000,1,1,1765427226,1765427226,0
LTE,310,410,11528,190650632,0,-81.1767,32.144,1000,1,1,1765491370,1765491370,0
LTE,310,410,11528,190487817,0,-81.1863,32.07,1000,1,1,1765542104,1765542104,0
LTE,310,410,11534,189503753,0,-81.618,32.2218,1000,1,1,1765561852,1765561852,0
LTE,310,410,11534,189503754,0,-81.6333,32.2312,1000,1,1,1765561942,1765561942,0
LTE,310,410,11534,190582544,0,-82.0299,32.3402,1000,1,1,1765563220,1765563220,0
LTE,310,410,11521,190821136,0,-82.375,32.389,1000,1,1,1765564590,1765564590,0
LTE,310,410,11521,190821312,0,-82.3908,32.3955,1000,1,1,1765564593,1765564593,0
LTE,310,410,11521,191091977,0,-83.1526,32.5576,1000,1,1,1765567708,1765567708,0
LTE,310,410,11529,187196609,0,-83.3207,32.6072,1000,1,1,1765568334,1765568334,0
LTE,310,410,10534,23035579,0,-80.6197,32.9669,1000,1,1,1765580410,1765580410,0
LTE,310,410,11522,187325208,0,-83.2067,33.544,1000,1,1,1765582110,1765582110,0
LTE,310,260,31524,224792343,0,-81.1159,34.0154,1000,1,1,1765589062,1765589062,0
LTE,310,260,31700,15696928,0,-82.0067,34.8791,1000,1,1,1765595501,1765595501,0
LTE,310,260,31523,34990615,0,-82.1385,35.2133,1000,1,1,1765596573,1765596573,0
LTE,310,410,11520,190221761,0,-81.3169,33.0106,1000,1,1,1765607741,1765607741,0
LTE,310,260,31517,39627275,0,-80.8071,35.2542,1000,1,1,1765623892,1765623892,0
LTE,310,410,11520,189467402,0,-81.2432,32.606,1000,1,1,1765692459,1765692459,0
LTE,310,260,30498,70177549,0,-81.6897,33.1092,1000,1,1,1765905420,1765905420,0
LTE,310,410,11526,190264841,0,-82.0101,33.4597,1000,1,1,1765907591,1765907591,0
LTE,310,410,9882,197223363,0,-80.9687,35.211,1129,44,1,1765909463,1771369863,0
LTE,310,410,9882,199459522,0,-80.9722,35.1844,1000,1,1,1765909603,1765909603,0
LTE,310,410,9882,199428803,0,-80.9379,35.2068,1000,1,1,1765911937,1765911937,0
LTE,310,410,11526,190108863,0,-81.9841,33.4632,1000,1,1,1765911963,1765911963,0
LTE,310,260,30498,222947851,0,-82.0238,33.4469,1000,1,1,1765913310,1765913310,0
LTE,310,410,11526,190185738,0,-82.1307,33.4608,1000,1,1,1765914660,1765914660,0
LTE,310,410,11526,190253577,0,-82.4782,33.4574,1000,1,1,1765917223,1765917223,0
LTE,310,410,11528,190618136,0,-81.2145,32.0024,1000,1,1,1765963041,1765963041,0
LTE,310,410,11522,187191306,0,-83.2249,33.5723,1000,1,1,1765995822,1765995822,0
LTE,310,410,11526,190121224,0,-81.9732,33.4661,1000,1,1,1766009884,1766009884,0
LTE,310,410,11520,190436105,0,-81.229,32.973,1000,1,1,1766018474,1766018474,0
LTE,310,410,11015,190650646,0,-81.178,32.1469,1000,1,1,1766027064,1766027064,0
LTE,310,410,11015,189479952,0,-81.1554,32.1324,1000,1,1,1766065374,1766065374,0
LTE,310,410,11526,190351040,0,-82.5039,33.469,1000,1,1,1766094452,1766094452,0
LTE,310,410,11015,190571969,0,-81.1363,32.0832,1000,1,1,1766146267,1766146267,0
LTE,310,260,31517,78750211,0,-80.9095,35.1091,1000,1,1,1766146468,1766146468,0
LTE,310,260,31517,122043394,0,-80.9536,35.2875,1000,1,1,1766164653,1766164653,0
LTE,310,410,11522,188506334,0,-83.08,33.6129,1000,1,1,1766190840,1766190840,0
LTE,310,410,11526,190288150,0,-82.0371,33.4578,1000,1,1,1766197040,1766197040,0
LTE,310,410,11520,190218505,0,-81.7744,33.3207,1000,1,1,1766207374,1766207374,0
LTE,310,410,11520,190491407,0,-81.2418,32.6751,1000,1,1,1766213583,1766213583,0
LTE,310,410,11015,191137379,0,-81.1567,32.137,1000,1,1,1766217374,1766217374,0
LTE,310,410,11015,190631945,0,-81.16,32.1448,1000,1,1,1766326202,1766326202,0
LTE,310,260,31691,16043524,0,-80.9742,35.1349,1000,1,1,1766373109,1766373109,0
LTE,310,410,11528,189489417,0,-81.1616,32.0613,1000,1,1,1766384927,1766384927,0
LTE,310,260,31517,32042498,0,-80.8397,35.2357,1000,1,1,1766396873,1766396873,0
LTE,310,410,11015,190632128,0,-81.1562,32.1345,1000,1,1,1766445064,1766445064,0
LTE,310,410,11528,189556759,0,-81.2579,32.0302,1000,1,1,1766508287,1766508287,0
LTE,310,410,11015,190631959,0,-81.1631,32.1488,1000,1,1,1766579346,1766579346,0
LTE,310,260,31517,121684238,0,-80.8412,35.2616,1000,8,1,1766680053,1771588284,0
LTE,310,410,11522,188424714,0,-83.0782,33.6158,1000,1,1,1766761841,1766761841,0
LTE,310,410,11526,190266632,0,-82.8166,33.5215,1000,1,1,1766763160,1766763160,0
LTE,310,410,11520,190230538,0,-81.7425,33.261,1000,1,1,1766786721,1766786721,0
LTE,310,260,31523,19040007,0,-83.2604,34.613,1000,1,1,1766795422,1766795422,0
LTE,310,260,32534,222782221,0,-81.1572,32.1073,1000,1,1,1766795648,1766795648,0
LTE,310,260,31523,84742402,0,-82.9353,34.6964,1000,1,1,1766798039,1766798039,0
LTE,310,410,11528,189489431,0,-81.1402,32.0534,1000,1,1,1766798279,1766798279,0
LTE,310,410,10525,22880023,0,-81.8283,34.9829,1000,1,1,1766817319,1766817319,0
LTE,310,410,11526,190253578,0,-82.4933,33.4576,1000,1,1,1766866561,1766866561,0
LTE,310,260,30502,222594337,0,-82.5064,33.4721,1000,1,1,1766948707,1766948707,0
LTE,310,260,32513,114354177,0,-81.2376,32.8613,1000,1,1,1766966043,1766966043,0
LTE,310,260,31517,33080321,0,-80.9527,35.1402,1000,1,1,1767011805,1767011805,0
LTE,310,410,11015,190571529,0,-81.1693,32.1232,1000,12,1,1767048390,1772326274,0
LTE,310,410,11015,189445135,0,-81.1729,32.1355,1000,1,1,1767048481,1767048481,0
LTE,310,410,11520,189494280,0,-81.0336,32.3768,2047,30,1,1767049666,1772326284,0
LTE,310,410,11520,189494294,0,-81.0336,32.371,1000,1,1,1767049683,1767049683,0
LTE,310,260,31527,158401559,0,-80.6921,32.9995,1000,1,1,1767052308,1767052308,0
LTE,310,260,31524,36938261,0,-80.5274,33.2533,1000,1,1,1767053361,1767053361,0
LTE,310,260,31524,228828703,0,-80.7635,33.4876,1000,1,1,1767054620,1767054620,0
LTE,310,260,31524,228746006,0,-80.8261,33.5544,1000,1,1,1767054945,1767054945,0
LTE,310,260,31524,109997846,0,-80.8589,33.5686,1000,1,1,1767055030,1767055030,0
LTE,310,260,31702,18007816,0,-81.0303,33.8441,1000,1,1,1767056249,1767056249,0
LTE,310,260,31524,122546455,0,-81.115,33.9839,1000,1,1,1767061749,1767061749,0
LTE,310,410,10511,22503190,0,-81.1103,34.0086,1000,12,1,1767061840,1775940387,0
LTE,310,260,31702,35141142,0,-81.1054,34.0465,1000,1,1,1767061850,1767061850,0
LTE,310,410,11520,190221577,0,-81.3078,33.0111,1000,1,1,1767062229,1767062229,0
LTE,310,260,31524,224125215,0,-81.3294,34.1823,1000,1,1,1767062974,1767062974,0
LTE,310,260,31517,39625997,0,-80.8879,35.1715,1000,13,1,1767065724,1771588289,0
LTE,310,260,31523,19039752,0,-81.9315,34.6918,1000,1,1,1767065896,1767065896,0
LTE,310,260,31523,121776391,0,-81.9434,34.8111,1000,1,1,1767066299,1767066299,0
LTE,310,260,31700,36801302,0,-81.9957,34.8858,1000,1,1,1767066634,1767066634,0
LTE,310,260,31700,36801303,0,-82.0084,34.8891,1000,1,1,1767066656,1767066656,0
LTE,310,260,31700,15696899,0,-82.006,34.8937,1000,1,1,1767066663,1767066663,0
LTE,310,260,31523,19776258,0,-82.0746,35.107,1000,1,1,1767067635,1767067635,0
LTE,310,260,31523,19794440,0,-82.1092,35.133,1000,1,1,1767067988,1767067988,0
LTE,310,260,31523,19794441,0,-82.1241,35.1617,1000,1,1,1767069177,1767069177,0
LTE,310,260,31523,34990357,0,-82.1331,35.1953,1000,1,1,1767069300,1767069300,0
LTE,310,260,31517,39625987,0,-80.8876,35.173,1000,11,1,1767071458,1771588290,0
LTE,310,260,31702,18007839,0,-81.0464,33.8841,1000,1,1,1767141985,1767141985,0
LTE,310,260,31742,224575234,0,-80.7738,34.1064,1000,1,1,1767342911,1767342911,0
LTE,310,410,11528,190546367,0,-81.2372,32.0933,1000,10,1,1767372747,1771587397,0
LTE,310,410,11528,190546200,0,-81.2446,32.0778,1000,1,1,1767372844,1767372844,0
LTE,310,410,11015,190650815,0,-81.1685,32.1247,1000,1,1,1767410908,1767410908,0
LTE,310,410,11015,190650632,0,-81.1659,32.1149,1000,17,1,1767432658,1772326273,0
LTE,310,410,11528,190573322,-1,-81.2636,32.0391,2555,26,1,1767536152,1767557355,0
LTE,310,410,11528,189571734,-1,-81.26,32.0464,1000,17,1,1767536252,1771587399,0
