radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,410,12553,178698257,0,-81.5358,30.3099,1507,20,1,1603827029,1746405903,0
LTE,310,410,12553,176964886,0,-81.6694,30.3385,1511,16,1,1603831439,1762642984,0
LTE,310,410,12553,176906774,0,-81.6315,30.3271,1000,9,1,1603832128,1762666922,0
LTE,310,410,12553,176973079,0,-81.6119,30.3305,1411,8,1,1603832154,1762666922,0
LTE,310,410,12553,178765315,0,-81.584,30.352,1000,24,1,1603834901,1745008929,0
LTE,310,410,10528,20596746,-1,-83.0469,34.5882,1099,22,1,1604252584,1775433344,0
LTE,310,410,11268,187574287,0,-85.2701,34.0116,1000,9,1,1604495991,1748200577,0
LTE,310,410,11268,187574288,0,-85.2578,34.0107,1000,12,1,1604502469,1748200577,0
LTE,310,410,11268,188353472,0,-85.0251,34.0035,7000,10,1,1604680390,1748200532,0
LTE,310,410,11268,188353290,0,-85.1161,34.0077,4961,50,1,1604681016,1748200574,0
LTE,310,410,11268,188481034,0,-85.1759,34.01,12790,30,1,1604681050,1748200575,0
LTE,310,410,11268,188353544,0,-85.2333,34.0737,3124,50,1,1604694111,1748200578,0
LTE,310,410,9869,197392136,0,-80.8673,35.0738,3299,37,1,1604725160,1777879210,0
LTE,310,410,9859,197607854,0,-80.9673,35.0261,1000,24,1,1605484288,1779922742,0
LTE,310,410,9869,199455660,0,-80.8617,35.0951,565,27,1,1605571685,1778032806,0
LTE,310,260,31740,34986261,0,-80.9245,34.7867,9134,10,1,1605793888,1775674569,0
LTE,310,410,9108,42397449,0,-84.7734,34.9978,4750,12,1,1605806387,1775333780,0
LTE,310,410,9869,197131701,0,-80.8031,35.0371,7966,17,1,1605983359,1739595843,0
LTE,310,410,9869,197626633,0,-80.8059,35.0339,766,40,1,1605984072,1750212967,0
LTE,310,410,11291,187310614,0,-84.1332,33.3677,3184,50,1,1606082374,1748068638,0
LTE,310,410,11298,187653651,0,-84.3681,33.8493,1000,11,1,1606084401,1743635479,0
LTE,310,410,11280,188143382,0,-84.1526,34.191,6903,6,1,1606172959,1748620682,0
LTE,310,410,12545,179125932,0,-83.0335,30.4961,23246,40,1,1606685149,1772585775,0
LTE,310,410,11289,187470601,0,-85.2168,34.1524,2208,32,1,1606903478,1748200527,0
LTE,310,410,9859,197532078,0,-80.9744,34.9443,1000,17,1,1606950256,1771587285,0
LTE,310,410,11293,187857935,0,-84.3956,33.6467,4733,11,1,1607342986,1779225066,0
LTE,310,410,11293,187700246,0,-84.434,33.6467,1402,10,1,1607362766,1778684346,0
LTE,310,410,11293,187854858,0,-84.4295,33.6466,1524,27,1,1607363325,1773453181,0
LTE,310,410,11293,187857936,0,-84.3991,33.6441,3882,17,1,1607380932,1779225066,0
LTE,310,410,11293,187886870,0,-84.3702,33.6479,1000,2,1,1607381334,1782985921,0
LTE,310,410,12553,179013037,0,-81.675,30.3261,1255,24,1,1607483931,1741047546,0
LTE,310,410,12553,178717869,0,-81.6663,30.3145,1000,17,1,1607484055,1741047545,0
LTE,310,410,12553,176946348,0,-81.6532,30.3117,1000,18,1,1607484106,1741047545,0
LTE,310,410,12553,179019947,0,-81.6464,30.3079,3272,17,1,1607484138,1745695937,0
LTE,310,410,11293,187857939,0,-84.4006,33.634,3350,17,1,1607684471,1748327712,0
LTE,310,410,11293,187704332,0,-84.3988,33.6281,1000,3,1,1607731305,1778684344,0
LTE,310,410,11293,187704473,0,-84.3987,33.6345,9751,31,1,1607770792,1779225066,0
LTE,310,410,11293,187825620,0,-84.4278,33.6334,3088,5,1,1607809829,1778684355,0
LTE,310,410,11293,187858133,0,-84.4058,33.6217,4781,3,1,1607809848,1778684344,0
LTE,310,410,10505,20619784,0,-82.6051,34.6262,2077,3,1,1607817335,1783004581,0
LTE,310,410,11293,187684324,0,-84.3959,33.6527,4071,9,1,1608013809,1779225066,0
LTE,310,410,9101,43223568,0,-85.4977,34.9905,1194,7,1,1608058216,1782927662,0
LTE,310,410,9101,43223569,0,-85.6367,35.0328,13429,27,1,1608058311,1782927601,0
LTE,310,410,9101,43223745,0,-85.5791,35.0323,10031,50,1,1608058932,1782927001,0
LTE,310,410,12545,178996651,0,-81.656,30.6363,3187,13,1,1611590038,1771587470,0
LTE,310,410,12545,176922284,0,-81.6467,30.6009,2460,43,1,1611590115,1771587471,0
LTE,310,410,9869,197522441,0,-80.8096,35.0989,705,35,1,1611847616,1753496231,0
LTE,310,410,9869,197384457,0,-80.8163,35.0774,1000,21,1,1611847812,1744897152,0
LTE,310,410,9869,197626634,0,-80.8078,35.0424,500,50,1,1611848175,1738965307,0
LTE,310,410,9869,197422090,0,-80.8504,35.025,1303,23,1,1611848733,1750212970,0
LTE,310,410,9859,197409965,0,-80.9386,35.0785,1000,23,1,1611941484,1771587281,0
LTE,310,410,9859,197488533,0,-80.9251,35.0724,1000,6,1,1611941583,1739270832,0
LTE,310,410,9859,199399859,0,-80.962,35.046,1529,37,1,1611944747,1773688982,0
LTE,310,410,9869,199578773,0,-80.8198,35.0667,2591,50,1,1611953216,1778032805,0
LTE,310,410,9869,199448725,0,-80.8504,35.0691,1713,27,1,1611953282,1777879205,0
LTE,310,410,9869,199448591,0,-80.8511,35.0605,2349,25,1,1611953353,1776351020,0
LTE,310,410,9869,199644943,0,-80.8656,35.0692,818,31,1,1611965454,1771551793,0
LTE,310,410,9869,199578817,0,-80.8195,35.0639,1231,26,1,1611965605,1778195822,0
LTE,310,260,31479,18694461,0,-85.5572,31.0584,12606,3,1,1612912563,1740523862,0
LTE,310,260,31479,18694421,0,-85.5693,31.0162,17438,14,1,1612912565,1740523862,0
LTE,310,410,11295,188728099,0,-84.5008,33.8445,1000,9,1,1614092713,1748068629,0
LTE,310,410,11292,187873175,0,-84.3931,33.7656,1000,2,1,1614101233,1745023501,0
LTE,310,410,11290,187902871,-1,-84.352,33.7372,1024,14,1,1614530660,1781878803,0
LTE,310,260,31740,34986263,0,-81.0395,34.7935,6877,42,1,1614703322,1771588049,0
LTE,310,260,31700,34985751,0,-81.2382,34.7309,5667,31,1,1614709593,1775940402,0
LTE,310,260,31700,34985493,0,-81.2051,34.7549,9887,16,1,1614709603,1775940402,0
LTE,310,260,31700,36934423,0,-81.0325,34.6966,7342,25,1,1614710105,1771588074,0
LTE,310,410,9884,197486089,0,-81.1427,34.9036,1000,22,1,1615167689,1775940405,0
LTE,310,410,9884,197486090,0,-81.1707,34.9016,2809,25,1,1615167801,1775940405,0
LTE,310,410,9884,197486345,0,-81.2091,34.8723,1053,22,1,1615168011,1775940404,0
LTE,310,410,9884,197486346,0,-81.2348,34.8634,1559,37,1,1615168145,1775940404,0
LTE,310,410,9858,197218568,0,-81.2442,34.8459,3690,50,1,1615168601,1775940404,0
LTE,310,410,9884,197606922,0,-81.1083,34.9172,2062,50,1,1615200138,1775940406,0
LTE,310,410,9859,197409966,0,-80.9546,35.0609,8837,21,1,1615201818,1771587281,0
LTE,310,260,31740,18748681,0,-81.2757,35.0186,16012,20,1,1615285650,1775433394,0
LTE,310,410,11290,188581923,-1,-84.3682,33.7373,1000,13,1,1615404121,1744929181,0
LTE,310,410,10515,20578478,0,-82.1674,34.8903,1937,2,1,1616206763,1783001102,0
LTE,310,410,10515,20578477,0,-82.1503,34.8887,1563,5,1,1616217300,1783000801,0
LTE,310,410,12554,178728108,0,-81.8248,30.3122,1273,26,1,1616280739,1771587490,0
LTE,310,410,12554,178772909,0,-81.7991,30.3163,2415,20,1,1616280755,1771587490,0
LTE,310,410,12553,178694829,0,-81.6944,30.3197,1000,19,1,1616629224,1772326217,0
LTE,310,410,12553,179019798,0,-81.6317,30.3123,3077,50,1,1616899700,1745695938,0
LTE,310,410,12553,178949292,0,-81.4099,30.3355,1420,3,1,1616967209,1749164772,0
LTE,310,410,12553,178949270,0,-81.4093,30.3234,1432,11,1,1616968228,1747521370,0
LTE,310,410,11291,187310616,0,-84.1243,33.3474,4670,43,1,1617390119,1748068638,0
LTE,310,410,11290,186936591,0,-84.3104,33.6891,3206,6,1,1617394139,1778270043,0
LTE,310,410,10515,22208371,0,-82.2693,34.8554,1000,6,1,1617447637,1783001581,0
LTE,310,410,11291,187294735,0,-84.2861,33.5499,1203,50,1,1617652185,1748327710,0
LTE,310,410,11291,187294736,0,-84.2734,33.5449,1000,7,1,1617652192,1748327710,0
LTE,310,410,9101,42351021,0,-85.4541,34.9763,9571,10,1,1617665507,1782927961,0
LTE,310,410,11296,187411428,0,-84.7029,34.0859,3775,10,1,1617671931,1748068623,0
LTE,310,410,11295,188743203,0,-84.4971,33.9363,1848,20,1,1617673031,1782936961,0
LTE,310,410,12553,178991533,0,-81.6433,30.4821,1000,17,1,1617481166,1741047549,0
LTE,310,410,12556,178348572,0,-81.3953,30.3282,1000,5,1,1617571050,1749164772,0
LTE,310,410,11291,187294948,0,-84.2671,33.541,1549,23,1,1617717128,1743635474,0
LTE,310,410,12545,179125910,0,-83.0317,30.4958,6023,25,1,1617743262,1748308275,0
LTE,310,410,11293,187856144,0,-84.3985,33.6772,1462,10,1,1618052429,1743635476,0
LTE,310,410,11289,187447774,0,-84.8372,34.3096,1878,50,1,1618064061,1748068579,0
LTE,310,410,9101,42240536,0,-85.4189,34.9815,2810,5,1,1618068765,1773851761,0
LTE,310,410,8839,42241983,0,-85.6701,35.0565,12597,7,1,1618069947,1782926941,0
LTE,310,260,31700,18362120,0,-82.5276,34.7124,6155,8,1,1619378412,1782709273,0
LTE,310,410,9858,197389832,0,-81.0236,34.6257,1759,50,1,1619422742,1775773450,0
LTE,310,410,9858,197389834,0,-81.0169,34.597,3444,21,1,1619422865,1775773450,0
LTE,310,410,12554,178727945,0,-81.8185,30.3125,4724,23,1,1619451785,1771587486,0
LTE,310,410,12553,178694154,0,-81.7397,30.4271,2796,32,1,1619452326,1772326205,0
LTE,310,410,12545,178701314,0,-81.6671,30.707,2123,16,1,1619453554,1741048994,0
LTE,310,410,10529,21765128,0,-81.1767,34.5989,5446,50,1,1619463656,1775940399,0
LTE,310,410,9108,43124929,0,-85.0632,35.0882,1000,8,1,1620070524,1779922811,0
LTE,310,410,9101,42343596,0,-85.2927,35.0186,1000,4,1,1620071532,1782928801,0
LTE,310,410,9101,42343597,0,-85.3046,35.0267,1036,6,1,1620071547,1782928681,0
LTE,310,410,9101,42343448,0,-85.3162,35.0272,3049,4,1,1620071581,1773852181,0
LTE,310,410,9101,42240685,0,-85.4074,34.9835,4530,13,1,1620072074,1782928142,0
LTE,310,410,8839,42830763,0,-85.6507,35.0526,9489,7,1,1620073246,1773926581,0
LTE,310,410,12553,178721539,0,-81.6731,30.4599,1000,7,1,1620243592,1750110902,0
LTE,310,410,12553,178738071,0,-81.7578,30.394,2051,28,1,1620243905,1772326204,0
LTE,310,410,12553,178737930,0,-81.7544,30.4033,1910,18,1,1620243990,1771587482,0
LTE,310,410,12553,178881041,0,-81.7026,30.3165,1000,4,1,1618707380,1772326198,0
LTE,310,410,12554,178727952,0,-81.8042,30.3148,1830,9,1,1618709689,1771587486,0
LTE,310,410,12554,176973583,0,-81.7949,30.3152,8303,14,1,1618709692,1771587486,0
LTE,310,410,12554,176973739,0,-81.7953,30.3154,1000,13,1,1618709702,1771587490,0
LTE,310,410,12554,178772753,0,-81.7917,30.3169,1000,5,1,1618709724,1771587486,0
LTE,310,410,12553,178883075,0,-81.6484,30.4637,1599,18,1,1619090348,1741048990,0
LTE,310,410,12553,178977708,0,-81.6664,30.4596,1248,29,1,1619092834,1771587483,0
LTE,310,410,12553,178720003,0,-81.6576,30.4374,1396,26,1,1619094167,1741048989,0
LTE,310,410,12554,178956203,0,-81.7813,30.3113,1902,14,1,1619384055,1771587488,0
LTE,310,410,12553,178966956,0,-81.7101,30.3084,1000,10,1,1619481861,1772326217,0
LTE,310,410,10505,20883466,0,-82.5116,34.6887,2718,26,1,1620771097,1783004101,0
LTE,310,410,11289,187624159,0,-85.2374,34.2794,10441,12,1,1621102989,1748200642,0
LTE,310,410,11289,188726131,0,-85.2326,34.275,10971,31,1,1621102999,1748200584,0
LTE,310,410,11289,188726115,0,-85.2305,34.273,568,47,1,1621103543,1748200587,0
LTE,310,410,11289,188726883,0,-85.2032,34.2679,955,50,1,1621104062,1748200691,0
LTE,310,410,11289,188724031,0,-85.1692,34.262,563,49,1,1621104436,1748200627,0
LTE,310,410,11289,188724579,0,-85.164,34.2567,538,50,1,1621104458,1748200623,0
LTE,310,410,11296,188721969,0,-84.7835,34.1732,2963,24,1,1621110272,1748068621,0
LTE,310,410,12553,178795692,0,-81.6691,30.3481,1510,18,1,1621717797,1741047547,0
LTE,310,410,12553,179137196,0,-81.6829,30.3354,1000,3,1,1621718233,1772326219,0
LTE,310,410,11268,188477961,0,-85.225,34.1172,830,29,1,1621898969,1748200578,0
LTE,310,410,11268,188477962,0,-85.2334,34.1001,2082,21,1,1621899005,1748200578,0
LTE,310,410,11268,188323336,0,-84.9785,33.9442,2548,23,1,1621900550,1748200572,0
LTE,310,410,11268,187485192,0,-84.9597,33.932,1686,50,1,1621900576,1748200572,0
LTE,310,410,11268,187485193,0,-84.9267,33.9187,1632,50,1,1621900710,1748200572,0
LTE,310,410,11295,188581681,0,-84.4391,33.8649,1000,10,1,1621961593,1748200566,0
LTE,310,410,11295,187835414,0,-84.4377,33.8642,1000,5,1,1621961622,1743712082,0
LTE,310,410,11295,188581491,0,-84.4403,33.8665,1000,8,1,1621961635,1743712082,0
LTE,310,410,11295,188743210,0,-84.4931,33.9309,2098,7,1,1621961928,1778797622,0
LTE,310,260,30480,42665986,0,-84.5134,33.952,7326,27,1,1622318975,1773837365,0
LTE,310,410,12554,178772760,0,-81.7938,30.3172,1000,15,1,1621989454,1771587486,0
LTE,310,410,12554,178956054,0,-81.7801,30.304,1739,12,1,1621989934,1771587486,0
LTE,310,410,12554,178727959,0,-81.8217,30.3119,3461,28,1,1622164271,1771587487,0
LTE,310,410,12554,178999576,0,-81.7861,30.3153,1188,27,1,1622600449,1771587486,0
LTE,310,410,12554,176973576,0,-81.7909,30.3141,1687,6,1,1622685674,1771587486,0
LTE,310,260,30481,42674177,0,-84.0961,34.2418,1490,22,1,1623019994,1773514861,0
GSM,310,260,7402,43602,-1,-82.7077,34.8254,6212,4,1,1623035917,1764467422,0
LTE,310,410,11292,188571747,0,-84.3904,33.7855,2512,20,1,1623693268,1748327714,0
LTE,310,260,30480,42665987,0,-84.5194,33.9619,9320,27,1,1623775543,1777926061,0
LTE,310,410,11293,187879573,0,-84.3767,33.7256,1000,2,1,1624287619,1744929181,0
LTE,310,260,32534,42773773,0,-81.0574,32.309,1014,23,1,1624842363,1741049530,0
LTE,310,260,32534,42773783,0,-81.0604,32.3127,2465,38,1,1624842540,1772324680,0
LTE,310,260,32534,42773763,0,-81.0614,32.3193,1682,50,1,1624842802,1772324482,0
LTE,310,260,32534,42769675,0,-80.8841,32.6424,1223,50,1,1624845451,1740278625,0
LTE,310,260,31721,35147541,0,-80.8131,32.7629,9238,45,1,1624968576,1741049285,0
LTE,310,260,31721,35147542,0,-80.8131,32.7046,3924,40,1,1624968726,1772324693,0
LTE,310,410,11290,187735830,0,-84.3493,33.6969,4993,14,1,1625184936,1781878803,0
LTE,310,410,11290,187735831,0,-84.3425,33.6771,1839,50,1,1625185234,1781878804,0
LTE,310,410,11293,187752676,0,-84.4008,33.6384,5652,10,1,1625257472,1779225066,0
LTE,310,410,10517,20611594,0,-82.5946,35.0905,19874,10,1,1625322132,1775433369,0
LTE,310,410,10498,21026312,0,-81.83,34.4851,9546,31,1,1625405235,1759102090,0
LTE,310,410,10498,21026313,0,-81.7953,34.461,2391,22,1,1625405649,1759102089,0
LTE,310,410,10529,21770248,0,-81.694,34.3997,1055,50,1,1625405988,1759102088,0
LTE,310,410,10529,21770250,0,-81.6838,34.3839,1000,21,1,1625406104,1759102088,0
LTE,310,410,10529,21770249,0,-81.6309,34.3636,4416,29,1,1625406156,1775433257,0
LTE,310,410,10500,21286580,0,-81.4017,34.1999,2373,50,1,1625407054,1775433262,0
LTE,310,410,10500,20539059,0,-81.3721,34.2051,1000,7,1,1625407158,1759102085,0
LTE,310,410,10500,20539060,0,-81.3497,34.1926,2499,27,1,1625407233,1759102085,0
LTE,310,410,10529,21614273,0,-81.5459,34.2966,1000,5,1,1625769429,1759102086,0
LTE,310,410,10505,20706988,0,-82.4982,34.7134,2835,13,1,1626018795,1783003561,0
LTE,310,410,10511,20705304,0,-81.1041,34.0731,1657,6,1,1626293822,1767742561,0
LTE,310,410,10511,20705454,0,-81.1052,34.0728,1555,8,1,1626293991,1762126801,0
LTE,310,410,9859,197532077,0,-80.9773,34.9235,1037,22,1,1626470888,1771587285,0
LTE,310,410,9859,197608876,0,-80.9828,34.9129,1047,22,1,1626470928,1771587286,0
LTE,310,410,9859,197608878,0,-80.9926,34.8952,1823,24,1,1626470970,1771587287,0
LTE,310,410,9859,197389463,0,-81.0043,34.8709,2565,41,1,1626471095,1773517205,0
LTE,310,410,9859,197507733,0,-81.0177,34.8496,6284,24,1,1626471147,1779922742,0
LTE,310,410,9858,197389846,0,-81.0294,34.6698,2119,22,1,1626471875,1773517208,0
LTE,310,410,9858,197390019,0,-81.0192,34.6098,1000,19,1,1626472022,1740799803,0
LTE,310,410,10498,21671433,0,-81.9153,34.6445,1785,50,1,1626537828,1759102143,0
LTE,310,410,12545,179010327,-1,-83.1038,30.5782,9292,42,1,1626606786,1772585776,0
LTE,310,410,12545,176962326,-1,-83.1368,30.6078,13821,49,1,1626606985,1748308276,0
LTE,310,410,12545,177459480,-1,-82.9418,30.4542,1911,50,1,1626607411,1772585774,0
LTE,310,410,12545,177459479,-1,-82.9083,30.4258,8173,29,1,1626607523,1772585794,0
LTE,310,410,12545,179000086,-1,-82.8866,30.4029,8658,27,1,1626607702,1772585794,0
LTE,310,410,12545,177464087,-1,-82.8013,30.3122,2703,28,1,1626607998,1772585773,0
LTE,310,410,12553,178698250,-1,-81.5332,30.3095,2984,25,1,1626713171,1746405487,0
LTE,310,410,12553,178980631,-1,-81.5367,30.3423,2598,25,1,1626713206,1749490398,0
LTE,310,410,12553,178762264,-1,-81.5257,30.3296,3083,50,1,1626713219,1750110844,0
LTE,310,410,12553,178929432,-1,-81.547,30.3375,2619,42,1,1626713275,1750110976,0
LTE,310,410,12553,178741250,-1,-81.5323,30.3532,1835,7,1,1626713305,1746405424,0
LTE,310,410,12553,178741271,-1,-81.5421,30.3524,2963,48,1,1626713308,1750110971,0
LTE,310,410,12553,176923672,-1,-81.5513,30.3474,1093,40,1,1626713316,1750110976,0
LTE,310,410,12553,178997270,-1,-81.5535,30.3639,1601,51,1,1626713377,1750111009,0
LTE,310,410,12553,178960919,-1,-81.5597,30.4002,1989,46,1,1626713441,1750110975,0
LTE,310,410,12553,178704920,-1,-81.5642,30.4077,2187,49,1,1626713567,1750110975,0
LTE,310,410,12553,176912918,-1,-81.5781,30.4305,2326,38,1,1626713576,1750110903,0
LTE,310,410,12553,176896791,-1,-81.5874,30.439,1000,14,1,1626713641,1740277267,0
LTE,310,410,12553,178791191,-1,-81.6087,30.4476,2265,49,1,1626713709,1750110903,0
LTE,310,410,12553,176922390,-1,-81.6333,30.4568,1000,22,1,1626713813,1750110902,0
LTE,310,410,12553,179047192,-1,-81.6493,30.4593,1483,27,1,1626713842,1771587470,0
LTE,310,410,12553,179139095,-1,-81.6469,30.4679,1009,25,1,1626713883,1771587469,0
LTE,310,410,12553,176988694,-1,-81.6441,30.4806,2443,29,1,1626713947,1771587469,0
LTE,310,410,12553,176943382,-1,-81.6379,30.5027,2751,26,1,1626714007,1771587467,0
LTE,310,410,12545,176922135,-1,-81.6472,30.6109,1554,50,1,1626714192,1771587465,0
LTE,310,410,12545,178970134,-1,-81.6528,30.6553,5773,27,1,1626855512,1771587465,0
LTE,310,410,12545,176909334,-1,-81.6551,30.7426,2259,23,1,1626855671,1767557342,0
LTE,310,410,12545,178957336,-1,-81.6746,30.7003,1127,37,1,1626855673,1741047724,0
LTE,310,410,12553,178717720,0,-81.6649,30.3143,4483,13,1,1627656521,1741047698,0
LTE,310,410,12553,179012888,0,-81.6734,30.3281,6119,8,1,1627656557,1762642983,0
LTE,310,410,12553,178950679,0,-81.6797,30.324,6263,10,1,1627656600,1762642983,0
LTE,310,410,12553,178973719,0,-81.6591,30.3128,4677,10,1,1627658772,1741047698,0
LTE,310,260,30499,42882829,0,-85.542,35.0144,14423,27,1,1627754124,1764355324,0
LTE,310,260,30499,42882819,0,-85.5725,35.0306,2074,50,1,1627754652,1763728262,0
LTE,310,260,30499,42882839,0,-85.518,35.0045,7628,27,1,1627754657,1763728082,0
LTE,310,410,10524,20528789,0,-81.0358,33.8778,2417,26,1,1628275209,1775940385,0
LTE,310,410,10524,20528790,0,-81.0096,33.8146,3659,14,1,1628275297,1771936641,0
LTE,310,410,10521,20963080,0,-80.8857,33.7414,1285,22,1,1628276792,1775940381,0
LTE,310,410,10521,20804361,0,-80.8761,33.7261,1401,48,1,1628276930,1775940381,0
LTE,310,410,10521,20963081,0,-80.8657,33.7076,2270,50,1,1628276941,1775940381,0
LTE,310,410,10521,21244680,0,-80.8335,33.6764,1000,12,1,1628277200,1775940380,0
LTE,310,410,10521,21244682,0,-80.8563,33.5958,1000,18,1,1628466459,1775773467,0
LTE,310,410,10521,20758295,0,-80.8587,33.6,1733,50,1,1628466481,1771936645,0
LTE,310,410,10521,20758294,0,-80.8714,33.6607,3739,33,1,1628466580,1775940380,0
LTE,310,410,10511,20684808,0,-81.2014,34.1247,1421,17,1,1628469594,1759102083,0
LTE,310,410,11289,188723519,0,-85.1827,34.2797,644,25,1,1628972013,1749395103,0
LTE,310,410,11289,188725603,0,-85.1752,34.3037,836,50,1,1628972101,1751162882,0
LTE,310,410,11289,188725347,0,-85.1703,34.2805,526,49,1,1628972382,1748200690,0
LTE,310,410,11289,188725283,0,-85.1644,34.2861,836,50,1,1628972415,1748200582,0
LTE,310,410,12554,176944406,0,-81.7774,30.3016,2650,3,1,1629050751,1771587486,0
LTE,310,410,11289,188726591,0,-85.2236,34.2857,1338,50,1,1629052653,1748200642,0
LTE,310,410,11289,188726335,0,-85.2126,34.2812,1245,25,1,1629057029,1748200639,0
LTE,310,410,11289,188726643,0,-85.2093,34.2844,1639,16,1,1629057051,1748200588,0
LTE,310,410,11289,188726627,0,-85.2075,34.2848,514,49,1,1629147185,1748200642,0
LTE,310,410,11289,188352734,0,-85.1717,34.337,4343,12,1,1629322097,1761000362,0
LTE,310,410,11289,188725363,0,-85.1669,34.2837,1881,13,1,1629379367,1748200624,0
LTE,310,410,12553,178702871,0,-81.618,30.3848,785,37,1,1629395087,1749490327,0
LTE,310,410,12553,178702850,0,-81.6161,30.3845,1000,2,1,1629395202,1745008928,0
LTE,310,410,12553,178703020,0,-81.589,30.3815,3961,22,1,1629396927,1750110904,0
LTE,310,410,12553,178702864,0,-81.617,30.3853,500,25,1,1629399468,1749490327,0
LTE,310,410,11298,187725590,0,-84.3628,33.8432,1000,13,1,1629485275,1743635479,0
LTE,310,410,11298,187868182,0,-84.3593,33.8353,1578,13,1,1629514192,1743635479,0
LTE,310,410,12554,179059479,0,-81.8749,30.3071,1000,20,1,1629637611,1771587489,0
LTE,310,410,11289,188724083,0,-85.1781,34.2614,1000,14,1,1629748042,1748200521,0
LTE,310,410,11289,188725619,0,-85.1748,34.304,1000,20,1,1629748826,1754262422,0
LTE,310,410,11289,187565278,0,-85.1821,34.2716,1804,28,1,1629907315,1751162941,0
LTE,310,410,11291,187358728,0,-84.1398,33.3819,4168,29,1,1629914141,1748327708,0
LTE,310,410,11289,188723533,0,-85.1837,34.2797,903,28,1,1629924440,1754262421,0
LTE,310,410,11289,188352534,0,-85.1728,34.3062,1000,4,1,1629994948,1749395102,0
LTE,310,410,11297,188085258,0,-84.2517,33.8862,1742,4,1,1630610790,1783011661,0
LTE,310,410,11289,187626433,0,-85.1153,34.2975,7372,23,1,1630793454,1748200515,0
LTE,310,410,11289,188725297,0,-85.1635,34.2884,2237,17,1,1630793798,1748200624,0
LTE,310,410,11289,187473374,0,-85.1515,34.2713,2425,17,1,1630801317,1748200451,0
LTE,310,410,11265,187581721,0,-84.7424,33.9076,6301,5,1,1631226271,1748200561,0
LTE,310,410,11291,187358911,0,-84.1412,33.382,1000,7,1,1631248109,1748068638,0
LTE,310,410,11292,188570987,0,-84.3909,33.7931,1000,7,1,1631250196,1748327714,0
LTE,310,410,11296,188616511,0,-84.5725,34.0073,1000,4,1,1631251618,1748327765,0
LTE,310,410,11265,187581707,0,-84.7323,33.9025,3768,9,1,1631348262,1748200561,0
LTE,310,410,9101,42250935,0,-85.5274,35.0071,4285,4,1,1631505552,1779922812,0
LTE,310,410,11269,187618243,0,-85.0028,34.7469,3912,25,1,1631508371,1743712148,0
LTE,310,410,11296,187476964,0,-84.758,34.2177,4843,13,1,1631510519,1748068580,0
LTE,310,410,11296,187476959,0,-84.7612,34.2015,4248,18,1,1631510588,1743712142,0
LTE,310,410,11296,187477141,0,-84.7387,34.1311,2412,14,1,1631510867,1748327768,0
LTE,310,410,11296,187585034,0,-84.6661,34.0796,1149,17,1,1631511170,1748068624,0
LTE,310,410,11290,187871255,0,-84.2682,33.8105,1000,2,1,1631516237,1745789162,0
LTE,310,410,11290,187844581,0,-84.3146,33.7159,1400,8,1,1631549752,1778270044,0
LTE,310,410,11296,187422949,0,-84.5516,34.0253,1000,5,1,1631634829,1760985663,0
LTE,310,410,11290,188740195,0,-84.3628,33.7538,2460,7,1,1631638068,1744929182,0
LTE,310,410,11289,187448081,0,-85.1903,34.1909,7739,39,1,1631717663,1748200578,0
LTE,310,410,11289,188726079,0,-85.218,34.2697,1000,16,1,1631720222,1748200584,0
LTE,310,410,11289,188726899,0,-85.2015,34.2669,1421,25,1,1631720467,1748200647,0
LTE,310,410,11289,187411941,0,-85.1152,34.3849,7520,16,1,1631891150,1748200684,0
LTE,310,410,11289,188724595,0,-85.1649,34.2561,617,35,1,1631913274,1748200521,0
LTE,310,410,10528,21266952,0,-82.6734,35.043,7312,31,1,1631977589,1775433370,0
LTE,310,410,11296,188721997,0,-84.7883,34.1657,1000,14,1,1632254011,1748068621,0
LTE,310,410,11293,187775644,0,-84.4159,33.6454,1000,16,1,1632309322,1778684346,0
LTE,310,410,11293,187825053,0,-84.4368,33.6401,1000,7,1,1632309623,1778684402,0
LTE,310,410,11293,187825054,0,-84.4354,33.6372,1000,17,1,1632309683,1778684402,0
LTE,310,260,30481,43341826,0,-84.3021,34.0096,6477,39,1,1632352981,1776564544,0
LTE,310,260,30474,42878978,0,-84.3105,33.918,4491,24,1,1632379106,1753473542,0
LTE,310,410,10505,20535305,0,-82.6813,34.5847,1000,21,1,1632595423,1783004821,0
LTE,310,410,10505,20535306,0,-82.6977,34.5774,1825,26,1,1632607561,1783004881,0
LTE,310,410,11290,187844369,0,-84.3077,33.7101,1000,8,1,1632613363,1778270044,0
LTE,310,410,11290,188582243,0,-84.3661,33.7428,1641,5,1,1632622077,1778270102,0
LTE,310,410,11273,188058315,0,-84.1763,34.0518,1000,2,1,1632792033,1743011522,0
LTE,310,410,11273,188058127,0,-84.1763,34.0518,1000,2,1,1632792150,1743011522,0
LTE,310,410,11289,188724851,0,-85.1613,34.2426,1704,41,1,1633091263,1748200452,0
LTE,310,410,11289,188724835,0,-85.1613,34.2434,1612,50,1,1633091514,1748200580,0
LTE,310,410,11289,188724799,0,-85.1608,34.2371,1808,23,1,1633091838,1748200579,0
LTE,310,260,30499,42882838,0,-85.5019,34.9878,6754,18,1,1633379304,1763728082,0
LTE,310,410,11289,188723775,0,-85.1744,34.253,1000,10,1,1633460133,1751162941,0
