radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
NR,311,480,9437450,23713267748,-1,-82.6826,27.8289,1000,21,1,1770263315,1771270323,0
NR,311,480,9437450,23712530491,-1,-82.699,27.8502,1000,1,1,1770270756,1770270756,0
NR,311,480,9437444,23703945268,-1,-82.6565,27.7665,1000,2,1,1770434792,1770637982,0
NR,311,480,9437450,23712858132,-1,-82.6579,27.7684,1000,2,1,1770434802,1770637982,0
NR,311,480,9437450,23711023140,-1,-82.658,27.7696,1000,2,1,1770434807,1770637982,0
NR,311,480,9437450,23719231546,-1,-82.7016,27.8844,1175,18,1,1770443151,1775088782,0
NR,311,480,9437450,23713054762,-1,-82.7131,27.8807,1000,2,1,1770443161,1770637983,0
NR,311,480,9437450,23723835418,-1,-82.7162,27.8851,1000,2,1,1770443181,1770637983,0
NR,311,480,9437450,23708041274,-1,-82.7204,27.8911,1000,7,1,1770443191,1770637983,0
NR,311,480,9437450,23707893802,-1,-82.725,27.9091,2494,3,1,1770443196,1775662264,0
NR,311,480,9437450,23713267739,-1,-82.683,27.8436,870,27,1,1770606388,1770645062,0
NR,311,480,9437450,23713267755,-1,-82.6835,27.8397,1000,2,1,1770606509,1770645061,0
NR,311,480,9437450,23708057659,-1,-82.6636,27.8508,1000,21,1,1770606599,1771440723,0
NR,311,480,9437450,23740825656,-1,-82.6638,27.8444,1000,1,1,1770606789,1770606789,0
NR,311,480,9437450,23708139579,-1,-82.6654,27.8236,1000,11,1,1770607110,1771003322,0
NR,311,480,9437450,23713857563,-1,-82.6651,27.817,1000,19,1,1770607220,1771440723,0
UMTS,311,480,16400,37959425,0,-80.3293,25.7772,1000,1,1,1770632963,1770632963,0
LTE,311,480,38164,115110198,-1,-81.6222,26.277,3900,24,1,1770730244,1774224184,0
NR,311,480,9765140,24537481274,-1,-81.6075,26.2765,1000,17,1,1770729999,1782602467,0
LTE,311,480,38164,38384401,-1,-81.6785,26.2732,1596,18,1,1770735438,1782602462,0
LTE,311,480,38164,38310201,-1,-81.6265,26.2753,1367,22,1,1770735474,1782602462,0
NR,311,480,9765140,24537481275,-1,-81.6038,26.2767,1000,7,1,1770735703,1770775442,0
NR,311,480,9437450,23708139572,-1,-82.6648,27.8216,1000,1,1,1770607280,1770607280,0
NR,311,480,9437450,23714775082,-1,-82.6751,27.6664,5088,21,1,1770926994,1771501321,0
NR,311,480,9437450,23714775098,-1,-82.6793,27.7095,1000,13,1,1770948123,1771270323,0
NR,311,480,9437450,23719575610,-1,-82.6787,27.7179,1000,7,1,1770948178,1771270323,0
NR,311,480,9437450,23719575578,-1,-82.6768,27.7425,1955,26,1,1770948198,1771440723,0
NR,311,480,9437450,23712858170,-1,-82.6753,27.7578,1000,9,1,1770948328,1771440723,0
NR,311,480,9437450,23712858154,-1,-82.6661,27.7617,1000,7,1,1770948348,1771003322,0
NR,311,480,9437450,23712858138,-1,-82.6594,27.7656,1000,5,1,1770948388,1771440723,0
NR,311,480,9437450,23719821339,-1,-82.663,27.8054,1103,20,1,1770948543,1771440723,0
NR,311,480,9437450,23709564987,-1,-82.6628,27.8047,1000,5,1,1770948573,1771440723,0
NR,311,480,9437450,23713857595,-1,-82.6727,27.8254,1000,1,1,1770948764,1770948764,0
NR,311,480,9437450,23713267752,-1,-82.6799,27.8279,1000,12,1,1770948769,1771270323,0
NR,311,480,9437450,23709564952,-1,-82.674,27.8266,1000,1,1,1770948774,1770948774,0
NR,311,480,9437450,23713267770,-1,-82.6996,27.8398,1000,5,1,1770962031,1771270323,0
LTE,311,480,38164,38383110,-1,-81.5452,26.2749,1000,4,1,1770693998,1774224185,0
LTE,311,480,38164,115110178,-1,-81.5445,26.2264,1983,4,1,1770991690,1774224185,0
LTE,311,480,38164,38347265,-1,-81.5519,26.2383,2850,4,1,1770991695,1774654021,0
LTE,311,480,38164,115110176,-1,-81.5438,26.2219,1000,3,1,1770991710,1774224185,0
LTE,311,480,38164,38347276,-1,-81.5427,26.2268,1658,4,1,1770991826,1774224185,0
LTE,311,480,37632,37792529,-1,-82.5765,27.4621,1000,9,1,1771220007,1771270323,0
LTE,311,480,37632,37666331,-1,-82.5832,27.4625,1000,5,1,1771220414,1771270323,0
LTE,311,480,37632,37792569,-1,-82.5823,27.4625,1000,4,1,1771220464,1771270323,0
LTE,311,480,37632,37666321,-1,-82.5895,27.4625,1000,9,1,1771220509,1771270323,0
LTE,311,480,37632,37666341,-1,-82.5994,27.4625,1000,12,1,1771220619,1771270323,0
LTE,311,480,37632,37752603,-1,-82.6078,27.4545,1000,21,1,1771220754,1778099523,0
NR,311,480,9437450,23727177764,-1,-82.6781,27.7408,1000,3,1,1771048562,1771440723,0
NR,311,480,9437450,23719919642,-1,-82.7,27.8396,1741,22,1,1771176782,1775662264,0
NR,311,480,9437450,23713267768,-1,-82.6937,27.8292,1000,14,1,1771177152,1771270323,0
NR,311,480,9437450,23719919636,-1,-82.6996,27.8349,1000,1,1,1771178184,1771178184,0
NR,311,480,9437450,23719919640,-1,-82.6989,27.8304,1000,11,1,1771178219,1771270323,0
NR,311,480,9437450,23713267764,-1,-82.6952,27.8283,1000,8,1,1771180006,1771270323,0
NR,311,480,9437450,23712530490,-1,-82.6997,27.8491,1000,16,1,1771180217,1773228422,0
NR,311,480,9634048,24200331290,-1,-82.575,27.5339,7074,13,1,1771211699,1772862843,0
NR,311,480,9634048,24205164586,-1,-82.5667,27.5381,1747,15,1,1771211709,1772862843,0
NR,311,480,9634048,24200511546,-1,-82.5647,27.5419,1000,1,1,1771211724,1771211724,0
NR,311,480,9634048,24205164580,-1,-82.5696,27.5345,1111,23,1,1771211729,1771611662,0
NR,311,480,9634048,24233558052,-1,-82.5736,27.5237,1000,6,1,1771212460,1771270324,0
NR,311,480,9634048,24200331322,-1,-82.5741,27.5168,1000,22,1,1771212530,1772862843,0
NR,311,480,9634048,24205164602,-1,-82.6113,27.5715,6492,4,1,1771212585,1772081821,0
NR,311,480,9634048,24200790058,-1,-82.5756,27.5229,1000,1,1,1771212590,1771212590,0
NR,311,480,9634048,24209440794,-1,-82.5725,27.4616,1000,11,1,1771214348,1771270324,0
NR,311,480,9634048,24202149946,-1,-82.6721,27.4962,1000,3,1,1771231703,1771270324,0
NR,311,480,9634048,24236097556,-1,-82.6777,27.4917,1000,16,1,1771231854,1771270324,0
NR,311,480,9634048,24242126868,-1,-82.6803,27.4886,1000,13,1,1771231964,1771270324,0
NR,311,480,9437440,23709745178,-1,-82.546,27.8898,3611,26,1,1771387676,1771440722,0
NR,311,480,9437440,23712923706,-1,-82.5534,27.8875,1085,4,1,1771388332,1771440722,0
NR,311,480,9437450,23719755802,-1,-82.5725,27.8822,1675,12,1,1771388417,1774471624,0
NR,311,480,9437440,23722115130,-1,-82.5774,27.8808,1000,2,1,1771388472,1771440722,0
NR,311,480,9437450,23709368346,-1,-82.6044,27.8736,2097,39,1,1771388492,1774471625,0
NR,311,480,9437450,23709368379,-1,-82.6275,27.867,1000,3,1,1771390150,1771440722,0
NR,311,480,9437450,23709368363,-1,-82.6298,27.8664,1000,4,1,1771390165,1771440722,0
NR,311,480,9437450,23713005611,-1,-82.6344,27.8652,1000,7,1,1771390185,1771440723,0
NR,311,480,9437450,23713005627,-1,-82.6456,27.8625,1000,14,1,1771390220,1771440723,0
NR,311,480,9437450,23708057627,-1,-82.6531,27.8578,1000,1,1,1771390290,1771390290,0
NR,311,480,9437450,23708057643,-1,-82.6558,27.8562,1000,4,1,1771390295,1771440723,0
NR,311,480,9437450,23708057658,-1,-82.6637,27.8472,1021,17,1,1771390425,1774471625,0
NR,311,480,9437450,23719821336,-1,-82.6637,27.8393,1000,1,1,1771390445,1771390445,0
NR,311,480,9437450,23722360888,-1,-82.6639,27.8379,1000,2,1,1771390450,1771440723,0
NR,311,480,9437450,23713857560,-1,-82.6643,27.836,1000,2,1,1771390460,1771440723,0
NR,311,480,9437450,23713857556,-1,-82.665,27.8268,1000,6,1,1771390470,1771440723,0
NR,311,480,9437450,23713857579,-1,-82.6637,27.8091,1000,1,1,1771390600,1771390600,0
NR,311,480,9437450,23710662692,-1,-82.6774,27.7457,1000,1,1,1771390931,1771390931,0
NR,311,480,9437450,23712858148,-1,-82.6767,27.7417,1000,1,1,1771390946,1771390946,0
NR,311,480,9437450,23719575588,-1,-82.6769,27.7319,1000,13,1,1771390951,1771440723,0
NR,311,480,9437450,23719575579,-1,-82.6772,27.7214,1000,2,1,1771391016,1771440723,0
NR,311,480,9437450,23719575611,-1,-82.6785,27.7176,1000,4,1,1771391026,1771440723,0
NR,311,480,9437450,23714775099,-1,-82.6794,27.7085,1000,10,1,1771391046,1771440723,0
NR,311,480,9437450,23714775083,-1,-82.6791,27.6958,1000,9,1,1771391096,1771440723,0
NR,311,480,9437450,23714775076,-1,-82.6774,27.662,1000,2,1,1771391261,1771440723,0
NR,311,480,9437450,23714971684,-1,-82.6538,27.6258,5899,5,1,1771391276,1771611661,0
LTE,311,480,37124,37304604,-1,-82.2644,29.1867,1000,6,1,1769411267,1771451585,0
LTE,311,480,37369,266035999,-1,-82.3831,29.1413,1000,5,1,1771397574,1771451645,0
LTE,311,480,37124,190794048,-1,-82.2715,29.187,1000,6,1,1771428905,1771451650,0
LTE,311,480,37889,114887456,-1,-80.1333,25.7908,1000,2,1,1771438628,1771813928,0
LTE,311,480,37140,37256193,-1,-82.5405,29.3685,2749,12,1,1771454919,1772619781,0
LTE,311,480,32537,32642833,-1,-86.5914,30.4748,2866,16,1,1771511590,1771973642,0
LTE,311,480,36612,36796942,-1,-82.3856,29.6176,1000,6,1,1771487680,1771586828,0
LTE,311,480,36612,36797454,-1,-82.3854,29.6154,1000,10,1,1771487850,1771586828,0
LTE,311,480,36612,113581582,-1,-82.3407,29.5567,4464,50,1,1771487980,1771586829,0
LTE,311,480,36612,113571608,-1,-82.348,29.5644,1000,15,1,1771488240,1771586829,0
LTE,311,480,36612,113581602,-1,-82.3001,29.5067,3657,49,1,1771488390,1771586830,0
LTE,311,480,37124,37302033,-1,-82.2805,29.4758,1000,16,1,1771488600,1771586830,0
LTE,311,480,37124,37302053,-1,-82.2724,29.4633,1183,36,1,1771488630,1771586830,0
LTE,311,480,37124,37282341,-1,-82.2651,29.4383,1683,20,1,1771488700,1771586831,0
LTE,311,480,37124,114082338,-1,-82.259,29.4253,2880,38,1,1771488710,1771586831,0
LTE,311,480,37124,114102306,-1,-82.2371,29.3893,1188,17,1,1771488890,1771586831,0
